id,user_id,session_id,archetype_id,archetype_name_th,archetype_name_en,score_o,score_c,score_e,score_a,score_n,quadrant_primary,quadrant_secondary,confidence_o,confidence_e,via_dominant,via_scores,jungian_type,jungian_scores,pdcr_fire,pdcr_wind,pdcr_water,pdcr_earth,pdcr_dominant,indian_dosha,compat_top3,compat_hardest,bright_flag,bright_type,confidence_score,confidence_level,confidence_details,created_at,energy_id,energy_name,energy_keywords
bafc2173-ede1-4e2a-9681-0e0fb20a1c35,DEM-IFHZAFGCCFGGANONA,cb21c825-b98d-4722-8c31-325fa162053d,Y_H-Q3-TJ,ผู้ออกแบบชุมชน,The Community Architect,0,0.6,4,0,0,Q3,,1,1,H,"{""C"": 15, ""H"": 16.5, ""J"": 10.5, ""T"": 7.5, ""W"": 3, ""Tr"": 3.5}",TJ,"{""F"": 1, ""J"": 1.2, ""P"": 0.9, ""T"": 1.7000000000000002}",2,4,5,1,A,Pitta (ปิตตะ - ไฟ),"[{""id"": ""Y_W-Q3-TJ"", ""score"": 0.5, ""name_en"": ""The Wisdom Transmitter"", ""name_th"": ""ผู้ถ่ายทอดปัญญา"", ""image_url"": ""https://drive.google.com/thumbnail?id=13PqCnZiew0zpnwoKG-T5EEVA0MK_l7q9&sz=w800""}, {""id"": ""Y_C-Q3-TJ"", ""score"": 0.5, ""name_en"": ""The Frontline Commander"", ""name_th"": ""ผู้บัญชาการแนวหน้า"", ""image_url"": ""https://drive.google.com/thumbnail?id=19-P40P0mi1KYjCOoMq7xuV094A7CLoPE&sz=w800""}, {""id"": ""Y_J-Q3-TJ"", ""score"": 0.5, ""name_en"": ""The Fair Team Captain"", ""name_th"": ""ผู้นำผู้ทรงธรรม"", ""image_url"": ""https://drive.google.com/thumbnail?id=1zssX8UgxZQ4A3BAsmizAg5vEwCctUaGY&sz=w800""}]","{""id"": ""Y_Tr-Q2-FP"", ""score"": 0.15, ""name_en"": ""The Awakened Visionary"", ""name_th"": ""นักฝันผู้ตื่นรู้"", ""image_url"": ""https://drive.google.com/thumbnail?id=1R5gQAgIQjChls2C1Zxg4OCICNCj2uLbj&sz=w800""}",,,100,สูง,"{""sd"": 0, ""inf"": 0, ""con_checks"": 0}",2026-04-16 11:16:13.752411+00,,,
c3d7347e-c485-43fe-80df-9acb97e4852b,DEM-GGEEAHFAEFGGANONA,1967918c-0d83-4203-8fb2-59547def9c15,Y_J-Q2-FP,นักเล่าเรื่องความเท่าเทียม,The Equity Storyteller,3.2,3.6,2,3.4,3.2,Q2,Q4,0.67,1,J,"{""C"": 13.5, ""H"": 9.5, ""J"": 14, ""T"": 7.5, ""W"": 0, ""Tr"": 12}",FP,"{""F"": 1.4, ""J"": 0.5, ""P"": 1.9, ""T"": 1.3}",0,4,2,6,E,Vata (วาตะ - ลม),"[{""id"": ""Y_W-Q2-FP"", ""score"": 0.46, ""name_en"": ""The Awakened Dreamer"", ""name_th"": ""นักฝันผู้ตื่นรู้"", ""image_url"": ""https://drive.google.com/thumbnail?id=1IsqN4JRxiELXawLcUttl8CM7l-0r5en3&sz=w800""}, {""id"": ""Y_C-Q2-FP"", ""score"": 0.46, ""name_en"": ""The Heartstrong Fighter"", ""name_th"": ""นักสู้หัวใจแกร่ง"", ""image_url"": ""https://drive.google.com/thumbnail?id=1Y2uBeQNrbd4mZP4VNQV7Nd-Yu2ectFPJ&sz=w800""}, {""id"": ""Y_H-Q2-FP"", ""score"": 0.46, ""name_en"": ""The Spirit Feeler"", ""name_th"": ""ผู้สัมผัสแห่งจิตวิญญาณ"", ""image_url"": ""https://drive.google.com/thumbnail?id=1XO1VQS2aGCnHXlT4-xEHS2p8CsmIFqPU&sz=w800""}]","{""id"": ""Y_Tr-Q3-TJ"", ""score"": 0.15, ""name_en"": ""The Spirit Connector"", ""name_th"": ""ผู้เชื่อมจิตวิญญาณ"", ""image_url"": ""https://drive.google.com/thumbnail?id=1yfhlddWLEnGYWmpDCLSdgXr_yxRIK4fV&sz=w800""}",,,100,สูง,"{""sd"": 0, ""inf"": 0, ""con_checks"": 0}",2026-04-18 13:03:36.324726+00,86,❤️ ผู้ดูแลผู้ทรงอิทธิพล (The Influential Caregiver),"ดูแล, ทรงอิทธิพล, ความสัมพันธ์, เป็นที่พึ่ง, กังวล, แบกภาระ"
c9a87697-73ea-4b70-9bdd-3237aef4fd8b,DEM-AHDCBFHZDFGGANONA,15dd36e9-b9ac-4463-8faf-65ae026d1f55,Y_Tr-Q4-FP,ผู้รับสารแห่งความเงียบ,The Silent Receiver,2.8,3.5,1.4,2.5,2.7,Q4,Q2,0.67,1,Tr,"{""C"": 6, ""H"": 9, ""J"": 4.5, ""T"": 9, ""W"": 7.5, ""Tr"": 10.5}",FP,"{""F"": 2.4, ""J"": 0, ""P"": 2.1999999999999997, ""T"": 0}",2,6,2,2,W,Pitta (ปิตตะ - ไฟ),"[{""id"": ""Y_W-Q4-FP"", ""score"": 0.51, ""name_en"": ""The Grounded Dreamer"", ""name_th"": ""ผู้ฝันบนรากฐาน"", ""image_url"": ""https://drive.google.com/thumbnail?id=1gLj8lTAtzS0HZ8mJmPce9KvlYVkGjVup&sz=w800""}, {""id"": ""Y_C-Q4-FP"", ""score"": 0.51, ""name_en"": ""The Story Wanderer"", ""name_th"": ""ผู้ท่องไปในโลกแห่งเรื่องราว"", ""image_url"": ""https://drive.google.com/thumbnail?id=1ncslcS5X4R_d2e8dra5KgIElehOmSNUs&sz=w800""}, {""id"": ""Y_H-Q4-FP"", ""score"": 0.51, ""name_en"": ""The \nforest Witness"", ""name_th"": ""ผู้รับฟังแห่งพงไพร"", ""image_url"": ""https://drive.google.com/thumbnail?id=1oeHTJkOqkG8CH15uLq9ITD_aK0kOEsEc&sz=w800""}]","{""id"": ""Y_T-Q1-TJ"", ""score"": 0.15, ""name_en"": ""The Arena Referee"", ""name_th"": ""กรรมการสนาม"", ""image_url"": ""https://drive.google.com/thumbnail?id=1YE62YuG_kkSewaa-R15r2-mFTBkvurKS&sz=w800""}",,,100,สูง,"{""sd"": 0, ""inf"": 0, ""con_checks"": 0}",2026-04-17 07:00:43.620744+00,,,
ce31be4d-19bc-46f0-ac8c-1a4558b524d6,DEM-IBAZGAEBAGGGANONA,9dd36039-db19-41ab-947c-3d9b8abec820,Y_C-Q4-TP,ผู้ทดสอบระบบป้องกัน,The Defense Tester,2.9,3.3,1,2.8,2.8,Q4,Q2,0.33,1,C,"{""C"": 15, ""H"": 6, ""J"": 12.5, ""T"": 8, ""W"": 6.5, ""Tr"": 4.5}",TP,"{""F"": 1.1, ""J"": 0, ""P"": 2, ""T"": 1.4}",4,6,1,1,W,Pitta (ปิตตะ - ไฟ),"[{""id"": ""Y_W-Q4-TP"", ""score"": 0.47, ""name_en"": ""The Knowledge Tester"", ""name_th"": ""นักทดลองผู้ทรงภูมิ"", ""image_url"": ""https://drive.google.com/thumbnail?id=15AYwHPseoJ3tEQeJvrlffn5u56hfEhQj&sz=w800""}, {""id"": ""Y_H-Q4-TP"", ""score"": 0.47, ""name_en"": ""The Empathic Helper"", ""name_th"": ""ผู้ช่วยเหลือผู้มีความเข้าใจ"", ""image_url"": ""https://drive.google.com/thumbnail?id=1WU5jv5ntUvxzzSnw985rpOFS3GnYG0EF&sz=w800""}, {""id"": ""Y_J-Q4-TP"", ""score"": 0.47, ""name_en"": ""The Justice Investigator"", ""name_th"": ""นักสืบแห่งความยุติธรรม"", ""image_url"": ""https://drive.google.com/thumbnail?id=1F9iC8n2SB0QHUiPy9xsItMQpVMQTZ-2k&sz=w800""}]","{""id"": ""Y_Tr-Q1-FJ"", ""score"": 0.15, ""name_en"": ""The Spirit Leader"", ""name_th"": ""ผู้นำทางจิตวิญญาณ"", ""image_url"": ""https://drive.google.com/thumbnail?id=1gv2jSkmQoWCudp8Bhi-kUOpMknsu8m2E&sz=w800""}",,,100,สูง,"{""sd"": 0, ""inf"": 0, ""con_checks"": 0}",2026-04-25 13:59:01.749716+00,83,📣 ผู้ทรงอิทธิพลทางความคิด (The Influencer),"สื่อสาร, สร้างสรรค์, อำนาจ, ธุรกิจ, ไม่จริงจัง, พูดมาก"
ce983da0-4319-40ef-9253-46bffd2acaa6,DEM-CDAGHBIACFGGANONA,07cdf203-ec5c-4479-8074-9ad9d97554d6,Y_T-Q2-TJ,ปราชญ์ผู้สงบ,The Still Sage,3.3,3.2,1.8,3.1,2.5,Q2,Q4,1,1,T,"{""C"": 3, ""H"": 0, ""J"": 9, ""T"": 20, ""W"": 3, ""Tr"": 11}",TJ,"{""F"": 1.3, ""J"": 1.4, ""P"": 0.8, ""T"": 1.4}",4,6,0,2,W,Pitta (ปิตตะ - ไฟ),"[{""id"": ""Y_W-Q2-TJ"", ""score"": 0.46, ""name_en"": ""The Deep Analyst"", ""name_th"": ""นักวิเคราะห์แห่งความลึกล้ำล้ำ"", ""image_url"": ""https://drive.google.com/thumbnail?id=1elgim50F8r2GfGRningpg7GKSnSZGqtJ&sz=w800""}, {""id"": ""Y_C-Q2-TJ"", ""score"": 0.46, ""name_en"": ""The Truth Seeker"", ""name_th"": ""นักสืบแห่งความจริงแท้"", ""image_url"": ""https://drive.google.com/thumbnail?id=1Y7YUyLj6rs4WtGAhb1St4scaABk55RXF&sz=w800""}, {""id"": ""Y_H-Q2-TJ"", ""score"": 0.46, ""name_en"": ""The Still Psychologist"", ""name_th"": ""นักจิตวิทยาผู้มั่นคง"", ""image_url"": ""https://drive.google.com/thumbnail?id=1h16AcKYjKKWGpQEsVK1wXsuFtz0n8paj&sz=w800""}]","{""id"": ""Y_Tr-Q3-FP"", ""score"": 0.15, ""name_en"": ""The Roaming Ritualist"", ""name_th"": ""นักประกอบพิธีกรรมพเนจร"", ""image_url"": ""https://drive.google.com/thumbnail?id=1Q2PhefdgrCCt_Sv9P-QWjPZEJoKEiHxF&sz=w800""}",,,90,สูง,"{""sd"": 1, ""inf"": 0, ""con_checks"": 0}",2026-04-16 06:16:42.74409+00,,,
d2511165-c913-4926-bfb6-2608e9c7dce5,DEM-IFHZAFGCCFGGANONA,cb21c825-b98d-4722-8c31-325fa162053d,Y_H-Q3-TJ,ผู้ออกแบบชุมชน,The Community Architect,0,0.6,4,0,0,Q3,,1,1,H,"{""C"": 15, ""H"": 16.5, ""J"": 10.5, ""T"": 7.5, ""W"": 3, ""Tr"": 3.5}",TJ,"{""F"": 1, ""J"": 1.2, ""P"": 0.9, ""T"": 1.7000000000000002}",0,0,0,0,F,Pitta (ปิตตะ - ไฟ),"[{""id"": ""Y_W-Q3-TJ"", ""score"": 0.5, ""name_en"": ""The Wisdom Transmitter"", ""name_th"": ""ผู้ถ่ายทอดปัญญา"", ""image_url"": ""https://drive.google.com/thumbnail?id=13PqCnZiew0zpnwoKG-T5EEVA0MK_l7q9&sz=w800""}, {""id"": ""Y_C-Q3-TJ"", ""score"": 0.5, ""name_en"": ""The Frontline Commander"", ""name_th"": ""ผู้บัญชาการแนวหน้า"", ""image_url"": ""https://drive.google.com/thumbnail?id=19-P40P0mi1KYjCOoMq7xuV094A7CLoPE&sz=w800""}, {""id"": ""Y_J-Q3-TJ"", ""score"": 0.5, ""name_en"": ""The Fair Team Captain"", ""name_th"": ""ผู้นำผู้ทรงธรรม"", ""image_url"": ""https://drive.google.com/thumbnail?id=1zssX8UgxZQ4A3BAsmizAg5vEwCctUaGY&sz=w800""}]","{""id"": ""Y_Tr-Q2-FP"", ""score"": 0.15, ""name_en"": ""The Awakened Visionary"", ""name_th"": ""นักฝันผู้ตื่นรู้"", ""image_url"": ""https://drive.google.com/thumbnail?id=1R5gQAgIQjChls2C1Zxg4OCICNCj2uLbj&sz=w800""}",,,100,สูง,"{""sd"": 0, ""inf"": 0, ""con_checks"": 0}",2026-04-16 11:14:24.616034+00,,,
d5daa436-6181-480f-8985-46fecc8c8ed7,DEM-BBGBIGICZGGGANONA,24164df8-dad7-4357-b0f8-cf59ee0c2915,Y_J-Q4-TJ,ผู้รักษามาตรฐาน,The Standard Keeper,2.9,3.1,2.5,3.5,3,Q4,Q2,0.33,1,J,"{""C"": 10.5, ""H"": 7.5, ""J"": 12.5, ""T"": 11, ""W"": 8, ""Tr"": 9}",TJ,"{""F"": 1, ""J"": 1.4, ""P"": 0.8, ""T"": 1.8}",3,7,1,1,W,Pitta (ปิตตะ - ไฟ),"[{""id"": ""Y_W-Q4-TJ"", ""score"": 0.51, ""name_en"": ""The Knowledge Architect"", ""name_th"": ""สถาปนิกแห่งความรู้"", ""image_url"": ""https://drive.google.com/thumbnail?id=1p9ZlBQa-dbGWVCtETt89lXzSBp4wz1Ik&sz=w800""}, {""id"": ""Y_C-Q4-TJ"", ""score"": 0.51, ""name_en"": ""The Steadfast Pillar"", ""name_th"": ""เสาหลักแห่งความมั่นคง"", ""image_url"": ""https://drive.google.com/thumbnail?id=1KLhNXnMLVqoTPV6xed2Ai7-lXvOl8pEd&sz=w800""}, {""id"": ""Y_H-Q4-TJ"", ""score"": 0.51, ""name_en"": ""The Master Caretaker"", ""name_th"": ""นักดูแลผู้เชี่ยวชาญ"", ""image_url"": ""https://drive.google.com/thumbnail?id=1On4EUZ_mYGwXVNNfHEOxl1N1Zv5FW1II&sz=w800""}]","{""id"": ""Y_Tr-Q1-FP"", ""score"": 0.15, ""name_en"": ""The Cosmic Dreamer"", ""name_th"": ""นักฝันแห่งจักรวาล"", ""image_url"": ""https://drive.google.com/thumbnail?id=1UN4B902RcYUfe41bHW2V3EfsgZymHHA-&sz=w800""}",,,90,สูง,"{""sd"": 1, ""inf"": 0, ""con_checks"": 0}",2026-04-24 14:16:49.289699+00,83,📣 ผู้ทรงอิทธิพลทางความคิด (The Influencer),"สื่อสาร, สร้างสรรค์, อำนาจ, ธุรกิจ, ไม่จริงจัง, พูดมาก"
d600708d-29a6-4630-b475-05c70d74fbb8,DEM-ACCEGGCIDFGGANONA,21122bb1-d70f-4e7d-b75a-f0a8f19ba73b,Y_H-Q2-FP,ผู้สัมผัสแห่งจิตวิญญาณ,The Spirit Feeler,3.9,3,2.9,3.2,2.1,Q2,Q1,1,0.33,H,"{""C"": 0, ""H"": 18.5, ""J"": 3.5, ""T"": 15.5, ""W"": 0, ""Tr"": 6.5}",FP,"{""F"": 1.5, ""J"": 0.7, ""P"": 1.4, ""T"": 1.2000000000000002}",1,8,2,1,W,Vata (วาตะ - ลม),"[{""id"": ""Y_W-Q2-FP"", ""score"": 0.48, ""name_en"": ""The Awakened Dreamer"", ""name_th"": ""นักฝันผู้ตื่นรู้"", ""image_url"": ""https://drive.google.com/thumbnail?id=1IsqN4JRxiELXawLcUttl8CM7l-0r5en3&sz=w800""}, {""id"": ""Y_C-Q2-FP"", ""score"": 0.48, ""name_en"": ""The Heartstrong Fighter"", ""name_th"": ""นักสู้หัวใจแกร่ง"", ""image_url"": ""https://drive.google.com/thumbnail?id=1Y2uBeQNrbd4mZP4VNQV7Nd-Yu2ectFPJ&sz=w800""}, {""id"": ""Y_J-Q2-FP"", ""score"": 0.48, ""name_en"": ""The Equity Storyteller"", ""name_th"": ""นักเล่าเรื่องความเท่าเทียม"", ""image_url"": ""https://drive.google.com/thumbnail?id=13cgYLiTFqaYI0sqcfwofP67tqxU754BW&sz=w800""}]","{""id"": ""Y_Tr-Q4-TJ"", ""score"": 0.15, ""name_en"": ""The Sacred Tradition Keeper"", ""name_th"": ""ผู้รักษาประเพณีศักดิ์สิทธิ์"", ""image_url"": ""https://drive.google.com/thumbnail?id=1pvCRT4jcOcX_8XlAYVk4XI-fpAymSjPE&sz=w800""}",,,100,สูง,"{""sd"": 0, ""inf"": 0, ""con_checks"": 0}",2026-04-18 06:42:45.914152+00,77,🦉 ปราชญ์ผู้หยั่งรู้ (The Oracle Sage),"ปัญญาสูงส่ง, วิเคราะห์เชิงลึก, จิตวิญญาณ, ตื่นรู้, เก็บตัว, โดดเดี่ยว"
d94d2423-60f2-43e4-a85c-a90bc0eab6e3,DEM-ZDECDZFBDFGGANONA,0df179dd-01fa-4f81-b238-9043e53e5771,Y_T-Q4-TP,ผู้ฝึกตนผู้เคร่งครัด,The Disciplined Experimenter,2.9,3.3,2.6,3.7,3,Q4,Q2,0.33,1,T,"{""C"": 13.5, ""H"": 3, ""J"": 12.5, ""T"": 14, ""W"": 8, ""Tr"": 4.5}",TP,"{""F"": 1, ""J"": 0.9, ""P"": 1.3, ""T"": 1.8}",3,7,1,1,W,Vata (วาตะ - ลม),"[{""id"": ""Y_W-Q4-TP"", ""score"": 0.47, ""name_en"": ""The Knowledge Tester"", ""name_th"": ""นักทดลองผู้ทรงภูมิ"", ""image_url"": ""https://drive.google.com/thumbnail?id=15AYwHPseoJ3tEQeJvrlffn5u56hfEhQj&sz=w800""}, {""id"": ""Y_C-Q4-TP"", ""score"": 0.47, ""name_en"": ""The Wall Scout"", ""name_th"": ""นักสำรวจกำแพง"", ""image_url"": ""https://drive.google.com/thumbnail?id=1FMSet8Jxsh02c7E2SfGzWXNT3S13OctP&sz=w800""}, {""id"": ""Y_H-Q4-TP"", ""score"": 0.47, ""name_en"": ""The Empathic Helper"", ""name_th"": ""ผู้ช่วยเหลือผู้มีความเข้าใจ"", ""image_url"": ""https://drive.google.com/thumbnail?id=1WU5jv5ntUvxzzSnw985rpOFS3GnYG0EF&sz=w800""}]","{""id"": ""Y_Tr-Q1-FJ"", ""score"": 0.15, ""name_en"": ""The Spirit Leader"", ""name_th"": ""ผู้นำทางจิตวิญญาณ"", ""image_url"": ""https://drive.google.com/thumbnail?id=1gv2jSkmQoWCudp8Bhi-kUOpMknsu8m2E&sz=w800""}",,,90,สูง,"{""sd"": 1, ""inf"": 0, ""con_checks"": 0}",2026-04-17 11:47:37.135942+00,83,📣 ผู้ทรงอิทธิพลทางความคิด (The Influencer),"สื่อสาร, สร้างสรรค์, อำนาจ, ธุรกิจ, ไม่จริงจัง, พูดมาก"
db11c26f-a800-469e-bd73-332fa62256d8,DEM-EFHFFIHFGFGGANONA,c7087c3c-bc11-4a63-9004-fdb2ac8137a7,Y_J-Q4-FJ,ผู้บัญญัติกฎ,The Law Keeper,0,2.7,0,0.5,3.5,Q4,,1,1,J,"{""C"": 0, ""H"": 11, ""J"": 13.5, ""T"": 10.5, ""W"": 4.5, ""Tr"": 0}",FJ,"{""F"": 1.1, ""J"": 2.7, ""P"": 0, ""T"": 0.5}",0,0,0,0,F,Vata (วาตะ - ลม),"[{""id"": ""Y_T-Q4-FJ"", ""score"": 0.56, ""name_en"": ""The Group Peace Keeper"", ""name_th"": ""ผู้รักษาสันติ"", ""image_url"": ""https://drive.google.com/thumbnail?id=1ISmMpEskw136sAcGfD0kWL-ct4T4e6WO&sz=w800""}, {""id"": ""Y_W-Q4-FJ"", ""score"": 0.56, ""name_en"": ""The Library Guardian"", ""name_th"": ""ผู้พิทักษ์ห้องสมุด"", ""image_url"": ""https://drive.google.com/thumbnail?id=1Wh7e2FGgF4A-Xe6v-eMcc2cSjtGplNP0&sz=w800""}, {""id"": ""Y_C-Q4-FJ"", ""score"": 0.56, ""name_en"": ""The Gate Keeper"", ""name_th"": ""ผู้พิทักษ์ประตู"", ""image_url"": ""https://drive.google.com/thumbnail?id=1Q6jTMBjLsAXr-aYnIQgl_UeUHtDPSCvc&sz=w800""}]","{""id"": ""Y_T-Q1-TP"", ""score"": 0.15, ""name_en"": ""The Balance Mediator"", ""name_th"": ""ผู้ประสานสมดุล"", ""image_url"": ""https://drive.google.com/thumbnail?id=1jOK0vZsaFGILXMcmOR4rLaI69266wTTr&sz=w800""}",,,100,สูง,"{""sd"": 0, ""inf"": 0, ""con_checks"": 0}",2026-04-21 11:23:51.121474+00,9,🔮 ผู้มีญาณทิพย์ (The Clairvoyant),"สัญชาตญาณ, สิ่งศักดิ์สิทธิ์, เรื่องลี้ลับ, โชคลาภ, จิตวิญญาณ, การคุ้มครอง"
decaf6ea-b3e0-4fc0-a5e2-c268469f5fb2,DEM-IHIIDCAECFGGANONA,f64ecd21-888c-4e33-b65d-d90c6bac0329,Y_W-Q2-TP,นักทดลองไอเดีย,The Idea Experimenter,3.4,3.1,2.9,3.1,3.1,Q2,Q1,1,0.33,W,"{""C"": 7.5, ""H"": 6.5, ""J"": 0, ""T"": 14, ""W"": 16.5, ""Tr"": 7.5}",TP,"{""F"": 0.9, ""J"": 0.4, ""P"": 1.6, ""T"": 1.7000000000000002}",4,7,0,1,W,Vata (วาตะ - ลม),"[{""id"": ""Y_C-Q2-TP"", ""score"": 0.44, ""name_en"": ""The Limit Tester"", ""name_th"": ""นักทดสอบขีดจำกัด"", ""image_url"": ""https://drive.google.com/thumbnail?id=1j-rZwH1yZphDy3DNToFHKHzB45_zJUKk&sz=w800""}, {""id"": ""Y_H-Q2-TP"", ""score"": 0.44, ""name_en"": ""The Soul Listener"", ""name_th"": ""ผู้รับฟังแห่งจิตวิญญาณ"", ""image_url"": ""https://drive.google.com/thumbnail?id=1BzELsMHq61zINm2wZvBK3yx4YnO3WNSo&sz=w800""}, {""id"": ""Y_J-Q2-TP"", ""score"": 0.44, ""name_en"": ""The System Questioner"", ""name_th"": ""ผู้ตั้งคำถามต่อระบบ"", ""image_url"": ""https://drive.google.com/thumbnail?id=140OH6LfslALCRZKHjvClc-nfoWsPHLOj&sz=w800""}]","{""id"": ""Y_Tr-Q3-FJ"", ""score"": 0.15, ""name_en"": ""The Beauty Unifier"", ""name_th"": ""ผู้รวมใจด้วยศาสตร์แห่งศิลป์"", ""image_url"": ""https://drive.google.com/thumbnail?id=1jwTW9nt2AqsWHptwjCRhlm0GGTOZhY3T&sz=w800""}",,,70,ปานกลาง,"{""sd"": 0, ""inf"": 1, ""con_checks"": 0}",2026-04-16 15:00:09.026592+00,,,
e02f18df-7cb0-4feb-9b0a-4026a58741ad,DEM-DZBHGFABCFGGANONA,5eb52e2d-2229-4cd1-8598-99d9c7b05b66,Y_C-Q4-TP,นักสำรวจกำแพง,The Wall Scout,2.5,3.4,2.8,3,2,Q4,Q3,1,0.67,C,"{""C"": 6, ""H"": 6, ""J"": 4.5, ""T"": 4.5, ""W"": 3, ""Tr"": 3.5}",TP,"{""F"": 0, ""J"": 0.5, ""P"": 0.9, ""T"": 0.9}",3,6,1,2,W,Kapha (กผะ - ดิน/น้ำ),"[{""id"": ""Y_W-Q4-TP"", ""score"": 0.48, ""name_en"": ""The Knowledge Tester"", ""name_th"": ""นักทดลองผู้ทรงภูมิ"", ""image_url"": ""https://drive.google.com/thumbnail?id=15AYwHPseoJ3tEQeJvrlffn5u56hfEhQj&sz=w800""}, {""id"": ""Y_H-Q4-TP"", ""score"": 0.48, ""name_en"": ""The Empathic Helper"", ""name_th"": ""ผู้ช่วยเหลือผู้มีความเข้าใจ"", ""image_url"": ""https://drive.google.com/thumbnail?id=1WU5jv5ntUvxzzSnw985rpOFS3GnYG0EF&sz=w800""}, {""id"": ""Y_J-Q4-TP"", ""score"": 0.48, ""name_en"": ""The Justice Investigator"", ""name_th"": ""นักสืบแห่งความยุติธรรม"", ""image_url"": ""https://drive.google.com/thumbnail?id=1F9iC8n2SB0QHUiPy9xsItMQpVMQTZ-2k&sz=w800""}]","{""id"": ""Y_Tr-Q1-FJ"", ""score"": 0.15, ""name_en"": ""The Spirit Leader"", ""name_th"": ""ผู้นำทางจิตวิญญาณ"", ""image_url"": ""https://drive.google.com/thumbnail?id=1gv2jSkmQoWCudp8Bhi-kUOpMknsu8m2E&sz=w800""}",,,90,สูง,"{""sd"": 1, ""inf"": 0, ""con_checks"": 0}",2026-04-16 06:46:41.348362+00,,,
e06d5d4e-09ac-45e2-b6b4-c41eeead4fd9,DEM-EFHFFIHFGFGGANONA,c7087c3c-bc11-4a63-9004-fdb2ac8137a7,Y_J-Q4-FJ,ผู้บัญญัติกฎ,The Law Keeper,0,2.7,0,0.5,3.5,Q4,,1,1,J,"{""C"": 0, ""H"": 11, ""J"": 13.5, ""T"": 10.5, ""W"": 4.5, ""Tr"": 0}",FJ,"{""F"": 1.1, ""J"": 2.7, ""P"": 0, ""T"": 0.5}",0,4,3,5,E,Vata (วาตะ - ลม),"[{""id"": ""Y_T-Q4-FJ"", ""score"": 0.56, ""name_en"": ""The Group Peace Keeper"", ""name_th"": ""ผู้รักษาสันติ"", ""image_url"": ""https://drive.google.com/thumbnail?id=1ISmMpEskw136sAcGfD0kWL-ct4T4e6WO&sz=w800""}, {""id"": ""Y_W-Q4-FJ"", ""score"": 0.56, ""name_en"": ""The Library Guardian"", ""name_th"": ""ผู้พิทักษ์ห้องสมุด"", ""image_url"": ""https://drive.google.com/thumbnail?id=1Wh7e2FGgF4A-Xe6v-eMcc2cSjtGplNP0&sz=w800""}, {""id"": ""Y_C-Q4-FJ"", ""score"": 0.56, ""name_en"": ""The Gate Keeper"", ""name_th"": ""ผู้พิทักษ์ประตู"", ""image_url"": ""https://drive.google.com/thumbnail?id=1Q6jTMBjLsAXr-aYnIQgl_UeUHtDPSCvc&sz=w800""}]","{""id"": ""Y_T-Q1-TP"", ""score"": 0.15, ""name_en"": ""The Balance Mediator"", ""name_th"": ""ผู้ประสานสมดุล"", ""image_url"": ""https://drive.google.com/thumbnail?id=1jOK0vZsaFGILXMcmOR4rLaI69266wTTr&sz=w800""}",,,100,สูง,"{""sd"": 0, ""inf"": 0, ""con_checks"": 0}",2026-04-21 11:38:39.387486+00,9,🔮 ผู้มีญาณทิพย์ (The Clairvoyant),"สัญชาตญาณ, สิ่งศักดิ์สิทธิ์, เรื่องลี้ลับ, โชคลาภ, จิตวิญญาณ, การคุ้มครอง"
e2defa3d-7f59-4fb6-bc21-b225b90323d7,DEM-DBCHDDZGBFGGANONA,95fc0dd7-ac1f-408e-b172-cb24382cddcb,Y_T-Q2-TP,ผู้ฝึกตน,The Self Cultivator,3.7,3.2,2.3,2.8,2.4,Q2,,1,1,T,"{""C"": 10.5, ""H"": 12, ""J"": 3.5, ""T"": 16.5, ""W"": 0, ""Tr"": 4.5}",TP,"{""F"": 0.9, ""J"": 1, ""P"": 1.2, ""T"": 0.9}",2,3,2,5,E,Vata (วาตะ - ลม),"[{""id"": ""Y_W-Q2-TP"", ""score"": 0.46, ""name_en"": ""The Idea Experimenter"", ""name_th"": ""นักทดลองไอเดีย"", ""image_url"": ""https://drive.google.com/thumbnail?id=1mlXpt7r24Axh_0bUbuSPRL6rl06W1sy-&sz=w800""}, {""id"": ""Y_C-Q2-TP"", ""score"": 0.46, ""name_en"": ""The Limit Tester"", ""name_th"": ""นักทดสอบขีดจำกัด"", ""image_url"": ""https://drive.google.com/thumbnail?id=1j-rZwH1yZphDy3DNToFHKHzB45_zJUKk&sz=w800""}, {""id"": ""Y_H-Q2-TP"", ""score"": 0.46, ""name_en"": ""The Soul Listener"", ""name_th"": ""ผู้รับฟังแห่งจิตวิญญาณ"", ""image_url"": ""https://drive.google.com/thumbnail?id=1BzELsMHq61zINm2wZvBK3yx4YnO3WNSo&sz=w800""}]","{""id"": ""Y_Tr-Q3-FJ"", ""score"": 0.15, ""name_en"": ""The Beauty Unifier"", ""name_th"": ""ผู้รวมใจด้วยศาสตร์แห่งศิลป์"", ""image_url"": ""https://drive.google.com/thumbnail?id=1jwTW9nt2AqsWHptwjCRhlm0GGTOZhY3T&sz=w800""}",,,90,สูง,"{""sd"": 1, ""inf"": 0, ""con_checks"": 0}",2026-04-15 16:51:42.530747+00,,,
